datetime,open,high,low,close,volume
1500373800,0.01908665,0.01910009,0.01900708,0.0190399,81.09850487
1500375600,0.0190399,0.019081,0.01886019,0.01889625,174.41078109
1500377400,0.01889625,0.01896454,0.01866824,0.01884002,645.72327386
1500379200,0.01884002,0.01886998,0.01871001,0.01871012,152.21328513
1500381000,0.01872012,0.01890081,0.018625,0.0187001,237.01785702
1500382800,0.018701,0.01872108,0.01854235,0.01858297,360.63464818
1500384600,0.0186,0.01884273,0.01856934,0.01862972,502.90776947
1500386400,0.01862972,0.0189566,0.0186113,0.01893541,319.9022704
1500388200,0.0189354,0.01925022,0.01891002,0.01912505,598.91293827
1500390000,0.01910128,0.01914954,0.01889343,0.01902007,429.63652674
1500391800,0.019004,0.01908609,0.0189485,0.01907899,132.47947583
1500393600,0.01907899,0.01920999,0.01903,0.01910296,260.4071842
1500395400,0.01910296,0.01915551,0.0189441,0.01894412,128.25131664
1500397200,0.01894412,0.0190576,0.01892475,0.01892475,90.13474956
1500399000,0.01893733,0.01893733,0.01871829,0.0188499,209.78886627
1500400800,0.01884989,0.01888226,0.01881864,0.01882235,86.04698877
1500402600,0.01881866,0.0189611,0.01881864,0.0188826,143.7815921
1500404400,0.0188826,0.01898548,0.0187106,0.01877,363.29931525
1500406200,0.01877,0.01878286,0.01855098,0.01872885,398.42022116
1500408000,0.01872885,0.01872886,0.01850001,0.01853799,312.09437996
1500409800,0.01853799,0.01868175,0.01838001,0.01868172,633.73612473
1500411600,0.01868172,0.01922673,0.01865203,0.01902599,826.77522791
1500413400,0.019026,0.01908685,0.01877829,0.018902,435.34514577
1500415200,0.01890931,0.01900341,0.01885105,0.01889282,224.43449714
1500417000,0.01889281,0.019039,0.0188468,0.01895423,158.07700707
1500418800,0.01895423,0.01907557,0.01884925,0.01889997,211.39574733
1500420600,0.01889998,0.01896538,0.01880627,0.0188791,143.52360954
1500422400,0.01888023,0.01895424,0.018828,0.0188798,103.22204223
1500424200,0.0188935,0.01912019,0.01883466,0.019101,146.51790262
1500426000,0.019101,0.01911611,0.01899563,0.01905001,117.15203352
1500427800,0.01905002,0.01905541,0.01860155,0.01890491,243.75130035
1500429600,0.01890491,0.01893151,0.01870485,0.01879343,106.14684176
1500431400,0.0187828,0.01883948,0.0187,0.01878081,89.39543954
1500433200,0.0187808,0.01882496,0.01866008,0.01866142,195.6931756
1500435000,0.01866008,0.01870813,0.01861001,0.01869999,208.4948177
1500436800,0.01867558,0.01873556,0.0186159,0.01862361,121.80361071
1500438600,0.01861592,0.01868357,0.0186,0.0186487,96.40204633
1500440400,0.0186487,0.01865,0.01846657,0.01848056,120.39433095
1500442200,0.01848056,0.01867445,0.01845145,0.0185,130.60473753
1500444000,0.01850001,0.01856387,0.01845,0.01845,147.02535829
1500445800,0.01845919,0.01866803,0.01839894,0.01859819,283.86767149
1500447600,0.0185974,0.01870579,0.01846645,0.01848918,220.40224523
1500449400,0.01848999,0.0185,0.01830857,0.01836001,208.21486202
1500451200,0.01836002,0.01842233,0.01819783,0.01822525,402.60588467
1500453000,0.01822525,0.01838089,0.018,0.01834604,589.48598735
1500454800,0.01834603,0.01839,0.01768598,0.01768598,417.7212069
1500456600,0.01768581,0.01838,0.01709858,0.0181412,704.80304838
1500458400,0.0181412,0.01820123,0.01800001,0.01809506,262.80783307
